Categorie,Tag,Sous categorie,Question,Réponse,Article_reference
droit_travail,convention_collective,Dénonciation,Quand l’acte réglementaire d’extension cesse-t-il de produire ses effets ?,L'acte cesse de produire ses effets lorsque la convention collective de travail est dénoncée ou renouvelée.,"Article 122, Code du Travail"
droit_travail,convention_collective,Retrait,Dans quel cas le ministre peut-il rapporter l'acte réglementaire d’extension ?,Lorsque la convention ou certaines de ses dispositions ne répondent plus à la situation des branches d’activités concernées.,"Article 122, Code du Travail"
droit_travail,convention_collective,Réglementation,Que peut faire le ministre en l'absence d'une convention collective pour une profession déterminée ?,"Il peut réglementer les conditions de travail par un acte réglementaire, après avis de la commission consultative du travail.","Article 123, Code du Travail"
droit_travail,convention_collective,Profession,À quelles professions peut s’appliquer l’acte réglementaire du ministre ?,À une profession déterminée ou à un groupe de professions aux conditions d’emploi comparables.,"Article 123, Code du Travail"
droit_travail,convention_collective,Consultation,Quelles sont les modalités à suivre avant qu’un acte réglementaire d'extension ou de retrait ne soit pris ?,"Une consultation des organisations professionnelles et des personnes intéressées doit avoir lieu, avec un délai de trente jours pour les observations.","Article 124, Code du Travail"
droit_travail,convention_collective,Avis,Qui détermine les modalités de la consultation des organisations avant l'extension ou le retrait d'une convention ?,"Le ministre chargé du travail, après avis de la commission consultative du travail.","Article 124, Code du Travail"
droit_travail,convention_collective,Accords d’établissement,Qu’est-ce qu’un accord collectif d’établissement ?,Les accords collectifs d’établissement sont des conventions conclues entre un employeur ou un groupement d’employeurs et des organisations professionnelles de travailleurs.,"Article 125, Code du Travail"
droit_travail,convention_collective,Établissements concernés,Quels établissements peuvent être concernés par les accords collectifs d’établissement ?,Les accords peuvent concerner un ou plusieurs établissements et les organisations professionnelles de travailleurs présents dans les établissements concernés.,"Article 125, Code du Travail"
droit_travail,convention_collective,Adaptation,Quel est l’objet des accords collectifs d’établissement ?,L’objet des accords est d’adapter les dispositions des conventions collectives nationales ou locales aux conditions particulières des établissements concernés.,"Article 125, Code du Travail"
droit_travail,convention_collective,Dispositions favorables,Les accords collectifs d’établissement peuvent-ils inclure des clauses plus favorables aux travailleurs ?,"Oui, ils peuvent prévoir des dispositions nouvelles et des clauses plus favorables aux travailleurs.","Article 125, Code du Travail"
droit_travail,convention_collective,Fixation des salaires,Sur quoi peuvent porter les accords collectifs d’établissement en l’absence de conventions collectives ?,"En l’absence de conventions collectives, les accords ne peuvent porter que sur la fixation des salaires et des accessoires de salaires, sauf dérogation du ministre du travail.","Article 125, Code du Travail"
droit_travail,convention_collective,Dérogations,Qui peut accorder des dérogations aux accords collectifs d’établissement ?,Le ministre chargé du travail peut accorder des dérogations.,"Article 125, Code du Travail"
droit_travail,convention_collective,Unité de production,Qu’est-ce qu’un établissement selon le Code du travail ?,Un établissement est une unité de production regroupant des salariés travaillant sous l’autorité d’un ou de plusieurs représentants d’un même employeur.,"Article 126, Code du Travail"
droit_travail,convention_collective,Définition d'entreprise,Qu’est-ce qu’une entreprise selon le Code du travail ?,Une entreprise est une unité économique individuelle ou collective ayant une personnalité juridique dont l’objet est de produire des biens ou des services.,"Article 127, Code du Travail"
droit_travail,convention_collective,Unité économique,Une entreprise peut-elle comprendre plusieurs établissements ?,"Oui, une entreprise peut comprendre un ou plusieurs établissements.","Article 127, Code du Travail"
droit_travail,convention_collective,Services publics,"Les conventions collectives peuvent-elles s'appliquer aux services, entreprises et établissements publics ?","Oui, lorsque le personnel n'est pas soumis à un statut législatif ou réglementaire particulier, des conventions collectives peuvent être conclues.","Article 128, Code du Travail"
droit_travail,convention_collective,Statuts du personnel,Que doivent faire les services du travail avant la mise en application des statuts du personnel public ?,"Les statuts du personnel des services, entreprises et établissements publics doivent être visés par les services du travail avant leur mise en application.","Article 128, Code du Travail"
droit_travail,convention_collective,Extension des conventions,Que se passe-t-il lorsqu'une convention collective est étendue par voie réglementaire pour le secteur public ?,"Elle devient applicable aux services, entreprises et établissements publics visés, en l’absence de dispositions contraires, selon leur nature et leur activité.","Article 129, Code du Travail"
droit_travail,convention_collective,Champ d'application,À quelles conditions une convention collective de travail s’applique-t-elle aux établissements publics ?,"Elle s’applique lorsque ces établissements se trouvent dans le champ d’application de la convention en raison de leur nature et de leur activité, sauf dispositions contraires.","Article 129, Code du Travail"
droit_travail,convention_collective,Obligations d'exécution,Qui est tenu d'assurer la bonne exécution d'une convention collective de travail ?,Les groupements de travailleurs ou d’employeurs liés par une convention collective de travail sont tenus d’en assurer la bonne exécution.,"Article 130, Code du Travail"
droit_travail,convention_collective,Actions en justice,Que peuvent faire les groupements liés par une convention collective en cas de violation ?,Ils peuvent ester en justice en cas de violation de leurs obligations par l’une ou l’autre partie à la convention collective ou à l’accord collectif d’établissement.,"Article 131, Code du Travail"
droit_travail,convention_collective,Dommages et intérêts,Quelles actions peuvent intenter les personnes liées par une convention collective ?,Elles peuvent intenter une action en dommages et intérêts contre les autres personnes ou groupements qui violent les engagements contractés à leur égard.,"Article 132, Code du Travail"
droit_travail,convention_collective,Actions collectives,Quelles actions peuvent exercer les groupements liés par une convention collective ?,"Ils peuvent exercer toutes les actions qui naissent de cette convention ou de cet accord en faveur d’un de leurs membres sans avoir à justifier d’un mandat, sous certaines conditions.","Article 133, Code du Travail"
droit_travail,convention_collective,Intérêt collectif,Comment un groupement peut-il intervenir dans une action intentée par un membre ?,Tout groupement dont les membres sont liés par la convention ou par l’accord peut intervenir à l’instance engagée en raison de l’intérêt collectif que la solution du litige présente.,"Article 133, Code du Travail"
droit_travail,reglement_interieur,Établissement du règlement,Qui établit le règlement intérieur dans une entreprise ?,Le règlement intérieur est établi par le chef d’entreprise et soumis au visa de l’inspecteur du travail du ressort.,"Article 134, Code du Travail"
droit_travail,reglement_interieur,Contenu du règlement,Quelles dispositions doivent être incluses dans le règlement intérieur ?,"Le règlement intérieur doit contenir uniquement les dispositions relatives à l’organisation technique du travail, à la discipline et aux prescriptions liées à la sécurité et à la santé au travail.","Article 134, Code du Travail"
droit_travail,reglement_interieur,Nullité des clauses,Que se passe-t-il si des clauses relatives à la rémunération figurent dans le règlement intérieur ?,"Toutes autres clauses qui viendraient à y figurer, notamment celles relatives à la rémunération, sont nulles de plein droit, sous réserve des dispositions de l’article 193 ci-dessous.","Article 134, Code du Travail"
droit_travail,reglement_interieur,Communication,Qui doit recevoir le règlement intérieur avant sa mise en vigueur ?,Le chef d’entreprise doit communiquer le règlement intérieur aux délégués du personnel et à l’inspection du travail avant de le mettre en vigueur.,"Article 135, Code du Travail"
