Categorie,Tag,Sous categorie,Question,Réponse,Article_reference
Droit du travail,duree_travail,Qui décide des modalités d’application de la durée légale par secteur d’activité ?,Les modalités d’application de la durée légale de travail par secteur d’activité sont décidées par des actes réglementaires pris par le ministre chargé du travail.,,
Droit du travail,duree_travail,Qui fixe les modalités spécifiques d’application de la durée légale de travail pour chaque secteur ?,"Les modalités d'application de la durée légale sont déterminées par des textes réglementaires pris par le ministre chargé du travail, après consultation de la commission consultative.",,
Droit du travail,duree_travail,Quelles sont les limites des heures supplémentaires pour travaux exceptionnels ?,"Les actes réglementaires fixent la durée maximale des heures supplémentaires pouvant être effectuées en cas de travaux urgents, exceptionnels, ou saisonniers.",,
Droit du travail,travail_nuit,Travail de nuit,Quelles sont les heures considérées comme travail de nuit ?,Les heures pendant lesquelles le travail est considéré comme travail de nuit sont fixées par voie réglementaire.,"Article 140, Code du Travail"
Droit du travail,travail_nuit,Travail posté,Qu'est-ce que le travail posté ?,Le travail posté est le système d’organisation dans lequel un salarié effectue son travail journalier d’une seule traite.,"Article 141, Code du Travail"
Droit du travail,travail_nuit,Organisation du travail,Qui détermine la continuité du poste et le système d’organisation du travail ?,"La continuité du poste et le système d’organisation du travail sont déterminés par voie réglementaire par le ministre chargé du travail, après avis de la commission consultative du travail.","Article 141, Code du Travail"
Droit du travail,travail_femme,À quels travaux une femme travailleuse ne peut-elle pas être affectée ?,"La femme travailleuse ne peut être affectée à des travaux susceptibles de porter atteinte à sa capacité de reproduction ou, dans le cas d’une femme enceinte, à sa santé ou celle de l’enfant. La nature de ces travaux est déterminée par décret en conseil des ministres.",,
Droit du travail,travail_femme,Quelles sont les restrictions concernant les travaux pour une femme enceinte ?,"Une femme enceinte ne peut être affectée à des travaux dangereux pour sa santé ou celle de l'enfant, la nature de ces travaux est déterminée par décret en conseil des ministres.",,
Droit du travail,travail_femme,Quels types de travaux sont interdits aux femmes travailleuses pour protéger leur santé ?,"Les femmes travailleuses ne peuvent être affectées à des travaux susceptibles de porter atteinte à leur capacité de reproduction ou dangereux pendant la grossesse, déterminés par décret.",,
Droit du travail,travail_femme,Que doit faire une femme enceinte qui occupe un poste dangereux pour sa santé ?,Une femme enceinte employée à un poste dangereux a le droit d'être mutée sans réduction de salaire à un poste non préjudiciable à son état.,,
Droit du travail,travail_femme,Que se passe-t-il si une femme enceinte occupe un poste dangereux ?,"Une femme enceinte travaillant à un poste dangereux a le droit d’être mutée à un poste de travail sans danger pour sa santé, sans réduction de salaire.",,
Droit du travail,travail_femme,Quels sont les droits d'une femme enceinte concernant son poste de travail dangereux ?,Une femme enceinte travaillant à un poste dangereux a le droit d’être mutée sans réduction de salaire vers un autre poste de travail non préjudiciable à sa santé.,,
Droit du travail,travail_femme,Quel est le droit d'une femme enceinte concernant son travail pendant la grossesse ?,"Toute femme enceinte peut suspendre son travail sur prescription médicale, sans que cette interruption ne soit une cause de rupture de contrat.",,
Droit du travail,travail_femme,Une femme enceinte peut-elle suspendre son travail sans être licenciée ?,"Oui, une femme enceinte peut suspendre son travail sur prescription médicale, et cette suspension ne constitue pas une cause de rupture de contrat.",,
Droit du travail,travail_femme,Une femme enceinte peut-elle arrêter son travail sur avis médical sans être pénalisée ?,"Oui, toute femme enceinte peut suspendre son travail sur prescription médicale sans risque de rupture de contrat.",,
Droit du travail,travail_femme,Quelle est la durée du congé de maternité ?,"La femme enceinte bénéficie d'un congé de maternité de quatorze semaines, dont huit semaines avant la date présumée de l'accouchement et six semaines après.",,
Droit du travail,travail_femme,Combien de temps dure le congé de maternité pour une femme enceinte ?,"Le congé de maternité est de quatorze semaines, avec une possibilité de le prolonger de trois semaines en cas de maladie due à la grossesse ou aux couches.",,
Droit du travail,travail_femme,Quelle est la durée du congé de maternité pour une femme enceinte et peut-il être prolongé ?,Le congé de maternité est de quatorze semaines et peut être prolongé de trois semaines en cas de maladie liée à la grossesse ou à l’accouchement.,,
Droit du travail,travail_femme,Quels droits a la femme pendant son congé de maternité ?,"Pendant le congé de maternité, elle a droit aux frais d’accouchement, aux soins médicaux, au salaire perçu avant la suspension et conserve ses droits aux prestations en nature.",,
Droit du travail,travail_femme,Quels sont les avantages pour une femme pendant son congé de maternité ?,"Pendant les quatorze semaines de congé, elle a droit à son salaire, aux frais d’accouchement, aux soins médicaux, et conserve ses prestations en nature.",,
Droit du travail,travail_femme,Quels sont les droits d'une femme pendant les quatorze semaines de congé de maternité ?,"La femme a droit à son salaire, aux frais d’accouchement, aux soins médicaux et conserve son droit aux prestations en nature.",,
Droit du travail,travail_femme,L'employeur peut-il licencier une femme en congé de maternité ?,"Non, l’employeur ne peut pas licencier une femme pendant son congé de maternité et ne peut pas l'employer dans les six semaines suivant son accouchement, même avec son accord.",,
Droit du travail,travail_femme,Une femme peut-elle être licenciée pendant son congé de maternité ?,"Non, le licenciement d’une femme pendant son congé de maternité est interdit et toute convention contraire est nulle de plein droit.",,
Droit du travail,travail_femme,Un employeur peut-il employer une femme après son congé de maternité immédiat ?,"Non, l'employeur ne peut employer une femme dans les six semaines suivant son accouchement, même avec son accord. Toute convention contraire est nulle de plein droit.",,
Droit du travail,travail_femme,Quelle est la durée des repos pour allaitement ?,"La mère a droit à des repos pour allaitement pendant une période de quatorze mois après la reprise du travail, d'une durée ne dépassant pas une heure et demie par jour.",,
Droit du travail,travail_femme,Combien de temps durent les pauses pour allaitement et sont-elles rémunérées ?,Les pauses pour allaitement durent une heure et demie par jour pendant quatorze mois à compter de la reprise du travail et sont rémunérées.,,
